Master_ID,Master_Category,Product_Name,Grams,Price_Per_Grams,Selling_Price,Stock,Supplier,Variation_Name_Lazada,Product_ID_Lazada,SKU_ID_Lazada,Key_Lazada,Quantity_Lazada,Product_ID_Shopee,Variation_ID_Shopee,Variation_Name_Shopee,Product_ID_Tiktok,SKU_ID_Tiktok,Variation_Name_Tiktok,Category_Tiktok,Quantity_Tiktok
,Earrings,Pawnable 18K Saudi Gold Shining Hollow Teardrop Earrings,0.55 - 0.60,9000,6750,,SK,10 mm,5365244533,132954572827,345402cce7ded0ac6609ba827204efa5,10,55603844366,415366557635,,1734863153441440810,1734863154960106538,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Disco Hollow Teardrop Earrings,0.55 - 0.60,9000,6750,,SK,10mm,5365268430,132948299562,fdb5d82a5f0509b0195a7472552c224a,9,46253873913,440366549865,,1734863110672647210,1734863051463099434,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Bamboo Hollow Teardrop Earrings,1.30 - 1.40,9000,15750,,SK,10 mm,5365286396,132954390211,2cc9766151d8886cd3e4f72e1a1cb39e,10,49103869090,405366556555,,1734863145691153450,1734863145111618602,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Gold Cutting Clover Earrings,0.30 - 0.35,9000,3937,,668,6 mm,15413641553,132725325770,5f4fab5fccbb3277d9881ee7e6d314d0,1000,26806621898,233052343201,,1734569554200265770,1734569484978258986,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Cutting Heart Barbel (NO LOCK),0.07 - 0.10,9000,1125,,668,1 PIECE,15413681520,132638413659,dbf80f0437b92334662ce424c6037137,998,47656649455,119598446644,1 PIECE,1734489949729948714,1734489951843550250,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Cutting Heart Barbel (NO LOCK),0.15 - 0.20,9000,2250,,668,1 PAIR,15413681520,132638413660,2bcada8a7507114a765071c3bb9a8cf2,1000,47656649455,119598446643,1 PAIR,1734489949729948714,1734489951843615786,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Moon Barbel (NO LOCK),0.07 - 0.10,9000,1125,,668,1 PIECE,15414019138,132642396640,b02961e81a169cb2ea961128e26e81af,1000,57856636194,272428786556,1 PIECE,1734490274409579562,1734490293959951402,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Moon Barbel (NO LOCK),0.15 - 0.20,9000,2250,,668,1 PAIR,15414019138,132642396641,4c90a93ad2cc67a51d64362c15aa52c6,1000,57856636194,272428786557,1 PAIR,1734490274409579562,1734490293960016938,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Screw Earrings,0.25 - 0.30,9000,3375,,668,3 mm,15418834870,132728890909,5e4e2f52da4a744fdf60dbfa8a91c9e5,1000,48051791962,415163598902,,1734570620105425962,1734570673057203242,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Full Border Heart Barbel Earrings (Screw Type),0.45 - 0.505,9000,5681,,668,1 PIECE,15418858561,132682631628,cc66a6830eb81ed0a5e8a489c5e55079,1000,26618411936,185577916249,1 PIECE,1734506168975524906,1734506159499150378,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Full Border Heart Barbel Earrings (Screw Type),0.90 - 1.00,9000,11250,,668,1 PAIR,15418858561,132682631629,51d92411cf992b1be30e1886620f9235,999,26618411936,187998822263,1 PAIR,1734506168975524906,1734506159499215914,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Triple Ball Dangling Earrings,0.95 - 1.05,9000,11812,,668,28 mm,15418912931,132683155877,8ea3ac4d830ab6966ba6c9efb6b4889c,1000,25338164747,207962100165,,1734570905310037034,1734570906453771306,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Clover Heart Earrings,0.25 - 0.30,9000,3375,,668,6 mm,15418960393,132682815921,10e2fa0a7bcf14f0512c06422025fd44,1000,27973415929,310617536282,6mm,1734571217232692266,1734571225000018986,6mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Clover Heart Earrings,0.30 - 0.35,9000,3937,,668,8 mm,15418960393,132682815922,af83a8467cb0320c342ebdb5a1a96339,1000,27973415929,310617536283,8mm,1734571217232692266,1734571225000084522,8mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Snoopy Earrings,0.25 - 0.30,9000,3375,,668,8 mm,15418974721,132686960865,591bfbae4eea8ec93728e9d1b131b403,999,29756621689,236599831696,,1734520630990242858,1734520631454172202,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Flat Cutting Heart Earrings,0.35 - 0.40,9000,4500,,668,6 mm,15418992717,132687200025,9fa193afcd2e7f450f500633ef243131,1000,26665339361,256863480766,,1734570795046044714,1734570840508826666,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Full Puff Heart Earrings,0.70 - 0.75,9000,8437,,668,8 mm,15419024405,132687190214,1118872ae2d109ca3354b5ecbe310dfb,1000,26457617633,215302721631,,1734569487462335530,1734569490234836010,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Half Disco Barbel Earrings (Screw Type),0.30 - 0.355,9000,3993,,668,1 PIECE,15419040183,132683113635,51939572de70479134b85b121d642347,1000,44278998448,335600423592,1 PIECE,1734505989100831786,1734506055124354090,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Half Disco Barbel Earrings (Screw Type),0.60 - 0.70,9000,7875,,668,1 PAIR,15419040183,132683113636,4d153b57d3bee2b6a2f906f751d4bef1,1000,44278998448,335600423593,1 PAIR,1734505989100831786,1734506055124419626,1 PAIR,Gold Earrings (956808),999
,Earrings,Pawnable 18K Gold Star Barbel Earrings (Screw Type),0.20 - 0.255,9000,2868,,668,1 PIECE,15419050084,132683173126,1e5731f2bf8120e6de6b443e18cffcce,999,44606697011,355600409296,1 PIECE,1734506127509914666,1734505988291134506,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Star Barbel Earrings (Screw Type),0.40 - 0.50,9000,5625,,668,1 PAIR,15419050084,132683173127,fe03dac1045a9b587f12ab2c3efb56af,1000,44606697011,355600409297,1 PAIR,1734506127509914666,1734505988291200042,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Plain Cutting Heart Earrings,0.30 - 0.35,9000,3937,,668,6 mm,15419050251,132683395004,ce250a872b5d3c9306bddbe730ae73d0,1000,21384813679,217076105879,,1734520736556090410,1734520849668015146,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Broken Heart Earrings,0.35 - 0.40,9000,4500,,668,7 mm,15419054431,132687370500,f58929cb57cc9d1669d676488040849d,1000,22064770420,256292401410,,1734569714130060330,1734569826288370730,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Dahlia Earrings,0.30 - 0.35,9000,3937,,668,6.5 mm,15419066260,132687376369,5371344925acc9ea3bbaaa06deafbf67,992,29906621975,108417298286,,1734520981552530474,1734520988938306602,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Inspired Bar Earrings,0.35 - 0.40,9000,4500,,668,13mm,15419293828,132686688656,d309cb34ff4b987d0a6342446ea66ec8,999,48401782311,380616318052,13mm,1734570612737934378,1734570668524602410,13mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Inspired Bar Earrings,0.30 - 0.35,9000,3937,,668,8.5mm,15419293828,132686688655,36b743ea208802d34143355569c499fe,1000,48401782311,287440248314,8.5mm,1734570612737934378,1734570668524536874,8.5mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Spiral Barbel Earrings (Screw Type),0.50 - 0.60,9000,6750,,668,1 PAIR,15419311663,132682819276,5717d842464a11b255162c9868c4fc75,1000,26718420744,242087794413,1 PAIR,1734505859426190378,1734505860604331050,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Spiral Barbel Earrings (Screw Type),0.25 - 0.305,9000,3431,,668,1 PIECE,15419311663,132682819275,c97b8d4502b152ec8f612b62b20e6151,1000,26718420744,242087794412,1 PIECE,1734505859426190378,1734505860604265514,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Apple Earrings,0.25 - 0.30,9000,3375,,668,6 mm,15419339991,132687000757,a875c6d9516a19ad40e5290b62091fc9,999,27356621849,236599825355,,1734520611391636522,1734520617993143338,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Heart Climber Barbel Earrings (Screw Type),0.50 - 0.60,9000,6750,,668,1 PAIR,15419344750,132685585999,4d29137f2135eda837f597561926ddbc,1000,51956681720,375600416135,1 PAIR,1734506124322112554,1734506150087328810,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Heart Climber Barbel Earrings (Screw Type),0.25 - 0.305,9000,3431,,668,1 PIECE,15419344750,132685585998,dc1f90834ca62f2a3f2336d72f9ebd69,1000,51956681720,375600416134,1 PIECE,1734506124322112554,1734506150087263274,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Thumb Tacks Earrings,0.40 - 0.45,9000,5062,,668,5.5 mm,15419365999,132687172402,2b6ee5d41d90a5a94c4564fef65dc205,1000,50356770091,395607569745,,1734520725410579498,1734520755425018922,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Kitty Earrings,0.35 - 0.40,9000,4500,,668,7 mm,15419462889,132686561858,51c41eac6b0e7a187a5ab2002fccc835,1000,26263328319,345612364498,,1734532156303311914,1734532195232744490,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Clover Heart Dangling Earrings,0.45 - 0.50,9000,5625,,668,10 mm,15419509490,132687492227,c11a27510f4700a5cb27ec7392e3db35,1000,28685421356,248333968975,,1734521135165637674,1734521085665117226,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Marigold Earrings,0.35 - 0.40,9000,4500,,668,7 mm,15419549366,132687424057,1c1c19023c16aeb5bc3dceb6bba38886,1000,28785418707,253333907111,,1734520991512560682,1734520974909604906,Default,Gold Earrings (956808),999
,Earrings,Pawnable 18K Gold Double Ball Paper Clip Dangling Earrings,0.75 - 0.80,9000,9000,,668,35 mm,15419551134,132687088350,8ab4b015d5aff782a7bedc4eb18f0481,1000,28867469829,49836778970,,1734569952360760362,1734569723740718122,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Mini Flower Earrings,0.25 - 0.30,9000,3375,,668,5.5 mm,15420111105,132686681313,d3236d6dc06a3ba9b3fb8758d03f5f59,1000,45506854936,390612379039,,1734532159677039658,1734532161138557994,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Puff Heart Earrings,0.25 - 0.30 ,9000,3375,,668,5mm,15423644987,132725783769,90d488de83d98e93e8c34584e1973190,1000,28112918508,197849760593,5mm,1734569021692740650,1734569330090148906,5mm,Gold Earrings (956808),999
,Earrings,Pawnable 18K Gold Puff Heart Earrings,0.30 - 0.35,9000,3937,,668,6mm,15423644987,132725783770,0505350dd78facfc98186e2785346036,1000,28112918508,197849760594,6mm,1734569021692740650,1734569330090214442,6mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Puff Heart Earrings,0.40 - 0.45,9000,5062,,668,7.5mm,15423644987,132725783771,464271ca113af4f8221bb1ad996c12b8,1000,28112918508,350621959132,7.5mm,1734569021692740650,1734569330090279978,7.5mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Hollow Heart Dangling Earrings,0.60 - 0.65,9000,7312,,668,40 mm,15424227386,132729564738,3f34cf707a898745007779d71b52276d,1000,29304561385,236514275202,,1734568977466688554,1734569007824536618,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18k Gold Shell Heart Earrings,0.25 - 0.30,9000,3375,,668,5.5 mm,15424263133,132725813177,35cb991f03c6480a0c9c78325f1b2b50,1000,26463221678,302443373523,5.5mm,1734569344185041962,1734569354692494378,5.5mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18k Gold Shell Heart Earrings,0.35 - 0.40,9000,4500,,668,7 mm,15424263133,132725813178,8beea4b1ff90d0abef3c0fc828feceed,1000,26463221678,302443373524,7mm,1734569344185041962,1734574634584343594,7mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Hollow Clover Dangling Earrings,0.90 - 1.00,9000,11250,,668,35 mm,15424293045,132725837689,b467f2138bc624e9e7ce4e2b46467875,1000,53656965447,277443587047,,1734568905397404714,1734568808028734506,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Hollow Diamond Dangling Earrings,0.95 - 1.05,9000,11812,,668,37 mm,15424295068,132729654507,8d64040debd3eafe083c39005e07f4c9,1000,42804033327,290342143040,,1734569000554431530,1734569003330602026,Default,Gold Rings (956552),1000
,Earrings,Pawnable 18K Saudi Gold Honeycomb Texture Clip Earrings,1.46 - 1.54,9000,17325,,FG,12 mm,15425040117,132740261134,59a5a377f9eb5a10fb73979f18e46458,5,45503120487,208812869484,,1734593193626993706,1734593195040670762,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Gold Mini Crucifix Tictac,0.25 - 0.30 ,9000,3375,,668,8mm,15425406882,132749316076,eb9e288491c22ead3b954d0cef37f855,1000,50407048597,320629406481,,1734598853020386346,1734598880780452906,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Chevron Texture Clip Earrings,1.46 - 1.54,9000,17325,,FG,12mm,15425409447,132744288017,c792554d0ad8d11e4b7958d889d2eb34,5,47007037068,345626651812,,1734593324213175338,1734593196416730154,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Gold Mini Russian Diamond Tictac,0.35 - 0.40,9000,4500,,668,3.5 mm,15425414678,132748996269,1386100b4b30543d5faeeac1c52b212b,1000,22762480279,235882018230,,1734599191076176938,1734599194432472106,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Spiral Tictac,0.30 - 0.35,9000,3937,,668,6 mm,15425486343,132745345035,02d18c62495f1b6447e81eee43b2447e,1000,55257060272,435629450334,,1734599278109819946,1734599335320781866,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Flat Circle Tictac,0.25 - 0.30,9000,3375,,668,4 mm,15425488424,132745357949,5d83c9dd6a7fdfdb8584566759f11f78,1000,44479184628,435630617778,4mm,1734601583544402986,1734601488500622378,4mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Flat Circle Tictac,0.20 - 0.25,9000,2812,,668,3 mm,15425488424,132745357948,2febe4daf6deb78a31fa67a336bb7f53,1000,44479184628,435630617777,3mm,1734601583544402986,1734601488500556842,3mm,Gold Earrings (956808),998
,Earrings,Pawnable 18K Gold Clover Tictac,0.35 - 0.40,9000,4500,,668,7mm,15425506312,132749538698,caca1bf4ea0839df653e79fa0f214398,998,50707060460,335629515240,7mm,1734598337218642986,1734598398212342826,7mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Clover Tictac,0.25 - 0.30 ,9000,3375,,668,5mm,15425506312,132749538697,4775879b52f2b8dca88b7192ee17e870,1000,50707060460,335629515239,5mm,1734598337218642986,1734598398212277290,5mm,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Shining Heart Tictac,0.30 - 0.35,9000,3937,,668,5.5mm,15425584104,132749472274,631ec1d4bdccb57223a5c0f1f03d0d31,1000,54107055295,435629476953,,1734598564639638570,1734598496650036266,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Shell Heart Tictac,0.30 - 0.35,9000,3937,,668,6mm,15425929295,132745375094,7fcf00fdb42e6987f444cf55c31b6a4d,1000,57807060354,375629462898,,1734598499635201066,1734598575753757738,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Puff Heart Tictac,0.30 - 0.35,9000,3937,,668,6mm,15425937237,132745351316,8f82faf3cb14c0a2e00f076d2625dacf,1000,53407060357,445629460734,,1734598509374571562,1734598521918096426,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Flower Tictac,0.25 - 0.30,9000,3375,,668,5.5mm,15425965037,132749194020,4ebe6f241bff8909b9ce6c248e79ca46,998,28494355664,445629380944,,1734599026202870826,1734598916255613994,Default,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Barbel Earrings Lock,0.26 - 0.28,9000,3150,,668,1 PAIR,15427232317,132761476845,0b6ccea137229163844220d74030581d,999,27768435169,118518459366,1PAIR,1734615980531024938,1734615939651634218,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Gold Barbel Earrings Lock,0.13 - 0.145,9000,1631,,668,1 PIECE,15427232317,132761476844,02c55ad2bdd9223a48cfb63febb48110,995,27768435169,118518459365,1PC,1734615980531024938,1734615939651568682,1 PIECE,Gold Earrings (956808),998
,Earrings,Pawnable 18K Saudi Gold Curve Smile Barbel Earrings,0.80 - 0.85,9000,9562,,GS,9mm,15442844910,132928558062,ea6a7cacd855e9f8dc8317376d6d2e53,5,47407573254,385672429879,,1734787558036374570,1734787636532905002,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Curve Butterfly Barbel Earrings,0.83 - 0.88,9000,9900,,GS,9mm,15442854837,132922355333,49eed17d077ace2fd0c687df12ce6c2b,5,40079453029,375672428162,,1734787526286476330,1734787530375726122,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Curve Clover Barbel Earrings,0.73 - 0.78,9000,8775,,GS,6 mm,15442964523,132922421094,d581b23682ecb4af7f8a98753dd1d723,5,48407568594,380672462879,,1734787571306759210,1734787575253992490,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Curve Flat Circle Barbel Earrings,0.83 - 0.88,9000,9900,,GS,5mm,15442984422,132922247607,b32ee4ccd5f0d0f1b41e79d9573bdeef,5,48657577337,435672414921,,1734787543563142186,1734787577651954730,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Cutting Ball Barbel Earrings (Screw Type),0.75 - 0.80,9000,9000,,GS,1 PAIR,15443034237,132922279390,2782585d3b0ae4e3c0106519205beae2,27,45157577246,320672417909,1 Pair,1734787388436808746,1734794542329070634,1 PAIR,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Cutting Ball Barbel Earrings (Screw Type),0.38 - 0.41,9000,4612,,GS,1 PIECE,15443034237,132922279389,78e658c1433b9c15e551800896ecbc3e,30,45157577246,320672417908,1 Piece,1734787388436808746,1734794542329005098,1 PIECE,Gold Earrings (956808),1000
,Earrings,Pawnable 18K Saudi Gold Curve Mini Hollow Heart Barbel Earrings,0.80 - 0.85,9000,9562,,GS,4.5mm,15443091008,132928356560,fd3445106bc1ed1ed4e3f8ed88e66502,5,50357553267,330672422434,,1734787546677478442,1734787581716825130,Default,Gold Earrings (956808),4
,Earrings,Pawnable 18K Saudi Gold Full Hollow Cutting Heart Earrings,1.15 - 1.25,9000,14062,,FG,8mm,15446860475,132954442521,8b818789d48c028264fa1b3177641bb3,10,53257752745,340689702904,8mm,1734857199103411242,1734857377359430698,8mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Full Hollow Cutting Heart Earrings,1.80 - 1.90,9000,21375,,FG,11mm,15446860475,132954442522,95b99335298f363980568afde00aeeba,10,53257752745,340689702905,11mm,1734857199103411242,1734857377359496234,11mm,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Tricolor Grape Earrings,1.90 - 2.00,9000,22500,,FG,10 mm,15448642243,132965519253,e23106a3fadacf20777720f268254d4d,0,41929565627,277485417679,,1734863054543553578,1734863276001100842,Default,Gold Earrings (956808),0
,Earrings,Pawnable 18K Saudi Gold Grape Earrings,1.80 - 1.90,9000,21375,,FG,10 mm,15448645733,132971276474,5043c5ba151a85d26331b4986d829e3a,5,52307810494,420694130352,,1734863054290977834,1734863177148892202,Default,Gold Earrings (956808),3
,Earrings,Pawnable 18K Saudi Gold Trinity Knot Earrings,1.25 - 1.35,9000,15187,,FG,10 mm,15450321868,132989026425,1ec942d00b9f871c5ce1439589f9daea,13,19384825929,217076221278,,1734884007206159402,1734884083996722218,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Cutting Loop Earrings,0.90 - 1.00,9000,11250,,GS,16 mm,15454837124,133012029266,550bb914a308ac18559d764624d362c4,20,47858152547,410722931633,,1734957721315935274,1734957914281051178,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K White Gold Dome Hoop Earrings,2.70 - 2.90,9000,32625,,FG,9.5 mm,15455698980,133025278770,eff9045f42b82eea8a7420fcd7ddd0dc,5,41679758120,302506378925,9.5mm,1734979653766054954,1734979602170283050,9.5mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K White Gold Dome Hoop Earrings,2.20 - 2.40,9000,27000,,FG,7.5 mm,15455698980,133025278769,d74fde5ab43e4d314a5b43c73ff82c93,5,41679758120,302506378924,7.5mm,1734979653766054954,1734979602170217514,7.5mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Bubble Heart Hoop Earrings,1.00 - 1.05,9000,11812,,FG,15 mm,15455797466,133022776458,5fff5a7c71f49168237e39093c117e63,20,49508225577,89912074528,,1734974907599914026,1734974850212791338,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Mini Cutting Clip Earrings,0.58 - 0.63,9000,7087,,,11 mm,15455821043,133015465936,9a37c3bef755e96bf0cd3c7f5785c803,7,51858188694,385727526012,,1734972252086830122,1734972391331759146,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Diacut Loop Earrings,1.60 - 1.70,9000,19125,,GS,13 mm,15455834982,133025526508,20d0805f36864273d4d5c93c64562a59,20,49808243679,315731297772,,1734981980103803946,1734982008613274666,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Hollow Chunky Hoop Earrings,1.75 - 1.80,9000,20250,,FG,21 mm,15455986589,133025590875,3c6c6bfe4e0cdc443f5173006069e301,10,23282184844,445733011285,21mm,1734989532036170794,1734989559184589866,21mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Hollow Chunky Hoop Earrings,1.35 - 1.40,9000,15750,,FG,15 mm,15455986589,133025590874,ff7e41356e5480d123039b64e5091bc0,10,23282184844,445733011284,15mm,1734989532036170794,1734989559184524330,15mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Hollow Chunky Hoop Earrings,2.10 - 2.20,9000,24750,,FG,27 mm,15455986589,133027774977,51c6001f4255c7716d670be12f562fc2,10,23282184844,445733011286,27mm,1734989532036170794,1734989559184655402,27mm,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Cutting Huggies Hoop Earrings,1.00 - 1.05,9000,11812,,GS,12 mm,15456353105,133025366781,a6a2d63a517fb96dd15a8155ab793a68,0,50008226722,370730270459,,1734979677413016618,1734979612811166762,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Mini Money Dome Hoop Earrings,1.20 - 1.30,9000,14625,,GS,13 mm,15456357100,133025200897,26c04e8843c861a981e0797db4afd46e,10,55608222589,272506442338,,1734980169248113706,1734980236012651562,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Oval Rough Twist Wave Hoop Earrings,1.38 - 1.43,9000,16087,,GS,27 mm,15460259071,133034527227,915cb792d58dc18a705a2e0484bc68a9,10,50058424510,415748467501,,1735041086068130858,1735041120510313514,Default,Gold Earrings (956808),5
,Earrings,Pawnable 18K Saudi Gold Snowflake Earrings,0.28 - 0.33,9000,3712,,SK,7.5 mm,15463968957,133052767561,ed7d55bce9549b3fe84dbde0ade639aa,20,51908740784,410775583184,,1735113280765461546,1735113265953539114,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Inspired Infinity Earrings,0.38 - 0.43,9000,4837,,SK,18 mm,15464086432,133052867276,6df26494db0ff93c4ed424244a6c450c,20,42730007995,355775620560,,1735113360364897322,1735113362269701162,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Border Queen Elizabeth Earrings,0.90 - 0.95,9000,10687,,SK,18 mm,15464132298,133059618263,8582beb84e6c4137c3be850687bc8b0b,10,46008752077,425775638026,,1735113423860565034,1735113439955551274,Default,Gold Earrings (956808),10
,Earrings,Pawnable 18K Saudi Gold Mini Cutting Heart Infinity Earrings,0.38 - 0.43,9000,4837,,SK,9.5 mm,15465016980,133063052685,23433516c6dce26dfa8b9dcfe1042950,20,54958782418,360780084001,,1735124038482363434,1735124131602269226,Default,Gold Earrings (956808),10
